OriginClass,TargetClass,Dependency
org.codehaus.plexus.util.xml.PrettyPrintXMLWriter,org.codehaus.plexus.util.xml.PrettyPrintXMLWriter,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.CommandLineException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.StreamPumper,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.CommandLineTimeOutException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.StreamFeeder,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.CommandLineUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.StreamConsumer,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.ShutdownHookUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$2,org.codehaus.plexus.util.cli.CommandLineCallable,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$1,org.codehaus.plexus.util.cli.CommandLineUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.CommandLineUtils$1,org.codehaus.plexus.util.cli.CommandLineUtils$1,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.shared.invoker.InvocationOutputHandler,org.codehaus.plexus.util.cli.StreamConsumer,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.Expand,org.codehaus.plexus.util.IOUtil,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.Expand,org.codehaus.plexus.util.Expand,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.Expand,org.codehaus.plexus.util.FileUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.configuration.io.XmlPlexusConfigurationReader,org.codehaus.plexus.util.xml.pull.XmlPullParserException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.configuration.io.XmlPlexusConfigurationReader,org.codehaus.plexus.util.xml.Xpp3Dom,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.configuration.io.XmlPlexusConfigurationReader,org.codehaus.plexus.util.xml.Xpp3DomBuilder,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.interpolation.StringVisitorModelInterpolator$ModelVisitor,org.codehaus.plexus.util.xml.Xpp3Dom,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.sonatype.plexus.components.sec.dispatcher.model.io.xpp3.SecurityConfigurationXpp3Writer,org.codehaus.plexus.util.xml.pull.XmlSerializer,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.sonatype.plexus.components.sec.dispatcher.model.io.xpp3.SecurityConfigurationXpp3Writer,org.codehaus.plexus.util.xml.pull.MXSerializer,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.xml.XmlReaderException,org.codehaus.plexus.util.xml.XmlReaderException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.Java7Detector,org.codehaus.plexus.util.Java7Detector,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.plugin.internal.DefaultMavenPluginManager,org.codehaus.plexus.util.xml.Xpp3Dom,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.plugin.internal.DefaultMavenPluginManager,org.codehaus.plexus.util.ReaderFactory,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.plugin.internal.DefaultMavenPluginManager,org.codehaus.plexus.util.StringUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.component.configurator.converters.composite.CollectionConverter,org.codehaus.plexus.util.StringUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.artifact.manager.DefaultWagonManager,org.codehaus.plexus.util.xml.Xpp3Dom,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.artifact.manager.DefaultWagonManager,org.codehaus.plexus.util.FileUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.lifecycle.mapping.LifecyclePhase,org.codehaus.plexus.util.StringUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.wagon.WagonUtils,org.codehaus.plexus.util.FileUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.Base64,org.codehaus.plexus.util.Base64,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer,org.codehaus.plexus.util.StringUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer,org.codehaus.plexus.util.xml.Xpp3Dom,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.xml.XmlStreamReader,org.codehaus.plexus.util.xml.XmlStreamReader,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.xml.XmlStreamReader,org.codehaus.plexus.util.xml.XmlStreamReaderException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.xml.XmlStreamReader,org.codehaus.plexus.util.xml.XmlReader,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.xml.pull.MXParser,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.ReaderFactory,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.xml.pull.XmlPullParserException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.xml.Xpp3DomBuilder,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.xml.pull.EntityReplacementMap,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.model.io.xpp3.MavenXpp3Reader,org.codehaus.plexus.util.xml.pull.XmlPullParser,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.component.discovery.PlexusXmlComponentDiscoverer,org.codehaus.plexus.util.InterpolationFilterReader,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.component.discovery.PlexusXmlComponentDiscoverer,org.codehaus.plexus.util.IOUtil,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.component.discovery.PlexusXmlComponentDiscoverer,org.codehaus.plexus.util.ReaderFactory,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.shared.test.plugin.PluginTestTool$1,org.codehaus.plexus.util.FileUtils,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.shell.BourneShell,org.codehaus.plexus.util.cli.shell.Shell,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.shell.BourneShell,org.codehaus.plexus.util.cli.shell.BourneShell,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.cli.shell.BourneShell,org.codehaus.plexus.util.Os,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.shared.invoker.InvocationResult,org.codehaus.plexus.util.cli.CommandLineException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.profiles.MavenProfilesBuilder,org.codehaus.plexus.util.xml.pull.XmlPullParserException,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.FastMap$EntrySet$1,org.codehaus.plexus.util.FastMap$EntrySet,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.FastMap$EntrySet$1,org.codehaus.plexus.util.FastMap$EntrySet$1,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.FastMap$EntrySet$1,org.codehaus.plexus.util.FastMap,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.codehaus.plexus.util.FastMap$EntrySet$1,org.codehaus.plexus.util.FastMap$EntryImpl,org.codehaus.plexus:plexus-utils:jar:3.3.0:compile
org.apache.maven.plugin.MojoExecution,org.apache.maven.plugin.MojoExecution,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.MojoExecution,org.apache.maven.plugin.MojoExecution$Source,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven.plugin.DefaultPluginDescriptorCache,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven.plugin.PluginDescriptorCache,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven.RepositoryUtils,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache$CacheKey,org.apache.maven.plugin.PluginDescriptorCache$Key,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.execution.MavenSession,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.plugin.MojoExecution,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.execution.ExecutionEvent$Type,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.execution.ExecutionEvent,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven.lifecycle.internal.DefaultExecutionEvent,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.transform.SnapshotTransformation,org.apache.maven.artifact.repository.metadata.RepositoryMetadataResolutionException,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.transform.SnapshotTransformation,org.apache.maven.artifact.repository.metadata.RepositoryMetadataManager,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.transform.SnapshotTransformation,org.apache.maven.artifact.repository.metadata.RepositoryMetadata,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.resolver.conflict.ConflictResolver,org.apache.maven.artifact.resolver.ResolutionNode,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.resolver.conflict.NearestConflictResolver,org.apache.maven.artifact.resolver.ResolutionNode,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.ProjectArtifactFactory,org.apache.maven.lifecycle.internal.ProjectArtifactFactory,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.ProjectArtifactFactory,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.ProjectArtifactFactory,org.apache.maven.project.artifact.InvalidDependencyVersionException,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.DefaultMavenProjectBuilder$ProjectCache,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.graph.FilteredProjectDependencyGraph,org.apache.maven.graph.FilteredProjectDependencyGraph,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.graph.FilteredProjectDependencyGraph,org.apache.maven.execution.ProjectDependencyGraph,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.graph.FilteredProjectDependencyGraph,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.internal.DefaultBeanConfigurator,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.BeanConfigurationValuePreprocessor,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.BeanConfigurationRequest,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.BeanConfigurationPathTranslator,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator$BeanExpressionEvaluator,org.apache.maven.configuration.BeanConfigurationException,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.ProjectBuildingRequest,org.apache.maven.project.ProjectBuildingRequest$RepositoryMerging,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.ProjectBuildingRequest,org.apache.maven.project.ProjectBuildingRequest,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.ProjectBuildingRequest,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.PluginRealmCache$Key,org.apache.maven.plugin.PluginRealmCache,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.plugin.PluginRealmCache$Key,org.apache.maven.plugin.PluginRealmCache$Key,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.DefaultProjectBuilder$1,org.apache.maven.project.DefaultProjectBuilder,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.DefaultProjectBuilder$1,org.apache.maven.bridge.MavenRepositorySystem,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.DefaultProjectBuilder$1,org.apache.maven.project.DefaultProjectBuilder$1,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.toolchain.MisconfiguredToolchainException,org.apache.maven.toolchain.MisconfiguredToolchainException,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleDependencyResolver$ReactorDependencyFilter,org.apache.maven.lifecycle.internal.LifecycleDependencyResolver$ReactorDependencyFilter,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleDependencyResolver$ReactorDependencyFilter,org.apache.maven.lifecycle.internal.LifecycleDependencyResolver,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer$GoalSpec,org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer$GoalSpec,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer$GoalSpec,org.apache.maven.lifecycle.internal.DefaultLifecyclePluginAnalyzer,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.MavenExecutionPlan,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.ProjectExecutionListener,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.CompoundProjectExecutionListener,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.ReactorBuildStatus,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.project.MavenProject,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.builder.BuilderCommon,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.MojoExecutor,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.MavenSession,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.ProjectExecutionEvent,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.ExecutionEventCatapult,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.plugin.MojoExecution,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.ExecutionEvent,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.MavenExecutionResult,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.session.scope.internal.SessionScope,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.BuildSuccess,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.execution.ExecutionEvent$Type,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.session.scope.internal.SessionScope$Memento,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.TaskSegment,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.lifecycle.internal.LifecycleModuleBuilder,org.apache.maven.lifecycle.internal.ReactorContext,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.ProjectRealmCache$Key,org.apache.maven.project.ProjectRealmCache$Key,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.project.ProjectRealmCache$Key,org.apache.maven.project.ProjectRealmCache,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven.artifact.repository.layout.DefaultRepositoryLayout,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven.artifact.repository.LegacyLocalRepositoryManager$ArtifactMetadataAdapter,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven.artifact.repository.LegacyLocalRepositoryManager$ArtifactRepositoryAdapter,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven:maven-core:jar:3.6.2:compile
org.apache.maven.artifact.repository.LegacyLocalRepositoryManager,org.apache.maven.RepositoryUtils,org.apache.maven:maven-core:jar:3.6.2:compile
